formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C18H37NO4	[M - H]-	C18H36NO4-	Fatty acids	0,420	Fatty esters	0,451	Fatty acyl carnitines	0,456	Lipids and lipid-like molecules	0,815	Fatty Acyls	0,861	Fatty acid esters	0,879			Fatty acid esters	0,879	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Quaternary ammonium salts; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	330,265	912	15,200	650282747261126602	650277955939195128	1476	
2	C9H17NO2	[M - H]-	C9H16NO2-	Amino acids and Peptides	0,562	Small peptides	0,234	Aminoacids	0,443	Organic acids and derivatives	0,334	Carboxylic acids and derivatives	0,224	Amino acids, peptides, and analogues	0,190	Amino acids and derivatives	0,190	Amino acids	0,540	Organic compounds; Organonitrogen compounds; Organooxygen compounds; Monoalkylamines; Amines; Primary amines; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	170,118	913	15,215	650282749228255507	650277887311987327	315	
1	C14H26N3O2	[M - H]-	C14H25N3O2-	Alkaloids	0,984	Histidine alkaloids	0,443	Imidazole alkaloids	0,439	Organic nitrogen compounds	1,000	Organonitrogen compounds	1,000	Guanidines	0,556			Guanidines	0,556	Organic compounds; Organoheterocyclic compounds; Ketones; Organonitrogen compounds; Organooxygen compounds; Guanidines; Carbonyl compounds; Amines; Carboximidamides; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	267,197	915	15,254	650282746560677361	650277913555750572	951	
1	C18H30N2O2	[M - H]-	C18H29N2O2-	Alkaloids	0,958	Lysine alkaloids	0,766	Quinolizidine alkaloids	0,628	Organic acids and derivatives	0,707	Carboxylic acids and derivatives	0,761	Amino acids, peptides, and analogues	0,506	Amino acids and derivatives	0,506	Amino acids and derivatives	0,506	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Piperidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	305,224	915	15,254	650282749878372804	650277935257080882	1231	
1	C18H29NO2	[M - H]-	C18H28NO2-	Alkaloids	0,983	Pseudoalkaloids (transamidation)	0,631	Terpenoid alkaloids	0,767	Organoheterocyclic compounds	0,837	Piperidines	0,576					Piperidines	0,576	Organic compounds; Organoheterocyclic compounds; Ketones; Alcohols and polyols; Piperidines; Pyrrolidines; Organonitrogen compounds; Organooxygen compounds; Secondary alcohols; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; N-alkylpyrrolidines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	290,213	915	15,258	650282750398466600	650277922829357323	1070	
1	C18H32N2O6	[M - H]-	C18H31N2O6-	Fatty acids	0,860	Spingolipids	0,156	Sphingoid bases	0,301	Organic acids and derivatives	0,980	Carboxylic acids and derivatives	0,971	Amino acids, peptides, and analogues	0,397	Amino acids and derivatives	0,393	Amino acids	0,531	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Unsaturated fatty acids; Hydroxy fatty acids; Monoalkylamines; Amino fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Amines; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	371,219	916	15,263	650282750713039526	650277970329853239	1691	
2	C17H28O5	[M - H]-	C17H27O5-	Fatty acids	0,888	Linear polyketides	0,176	Paraconic acids and derivatives	0,573	Organic acids and derivatives	0,999	Carboxylic acids and derivatives	0,998	Dicarboxylic acids and derivatives	0,888			Dicarboxylic acids and derivatives	0,888	Organic compounds; Organoheterocyclic compounds; Lactones; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Gamma butyrolactones; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	311,186	916	15,265	650282751111498514	650277940357354843	1292	
2	C18H31NO3	[M - H]-	C18H30NO3-	Fatty acids	0,905	Fatty esters	0,166	Fatty acyl carnitines	0,048	Lipids and lipid-like molecules	0,717	Fatty Acyls	0,662					Fatty Acyls	0,662	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	308,223	916	15,268	650282751795170219	650277936595063926	1245	
1	C18H32ClNO3	[M - H]-	C18H31ClNO3-	Alkaloids	0,257	Pseudoalkaloids (transamidation)	0,031	Cinnamic acids and derivatives	0,007	Benzenoids	0,996	Phenol ethers	0,525					Phenol ethers	0,525	Organic compounds; Organoheterocyclic compounds; Halobenzenes; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Aryl chlorides; Carboxylic acid derivatives; Chlorobenzenes; Monocarboxylic acids and derivatives; Organochlorides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Aryl halides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	344,201	916	15,268	650282752076188628	650277962805271190	1557	
1	C20H35NO5	[M - H]-	C20H34NO5-	Fatty acids	0,918	Linear polyketides	0,228	Sphingoid bases	0,140	Lipids and lipid-like molecules	0,792	Fatty Acyls	0,797	Fatty acids and conjugates	0,794	Long-chain fatty acids	0,650	Long-chain fatty acids	0,650	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Hydroxy fatty acids; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	368,244	916	15,271	650282787790690825	650277969130282210	1674	
2	C21H41O7P	[M - H]-	C21H40O7P-	Fatty acids	1,000	Glycerophospholipids	1,000	Glycerophosphates	1,000	Lipids and lipid-like molecules	0,996	Glycerophospholipids	0,996	Glycerophosphates	0,980	Monoacylglycerophosphates	0,838	Lysophosphatidic acids	0,508	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Lysophosphatidic acids; Monoacylglycerophosphates; Carbonyl compounds; Glycerophosphates; Alkyl phosphates; Organic anions; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	435,250	919	15,321	650282789229337469	650277983223144490	1837	
1	C15H22O3	[M - H]-	C15H21O3-	Terpenoids	0,878	Sesquiterpenoids	0,602	Simple phenolic acids	0,036	Benzenoids	0,986	Benzene and substituted derivatives	0,909	Benzoic acids and derivatives	0,797	Hydroxybenzoic acid derivatives	0,636	Salicylic acid and derivatives	0,588	Organic compounds; Phenols; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Salicylic acid and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Hydroxybenzoic acid derivatives; Benzene and substituted derivatives; Benzenoids; Benzoic acids; Phenylpropanes; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	249,150	923	15,375	650282787077658860	650277908451282045	840	
1	C18H33NO	[M - H]-	C18H32NO-	Alkaloids	0,899	Pseudoalkaloids (transamidation)	0,378	Terpenoid alkaloids	0,285	Organic nitrogen compounds	1,000	Organonitrogen compounds	1,000	Amines	0,881	Tertiary amines	0,536	Trialkylamines	0,662	Organic compounds; Organonitrogen compounds; Organooxygen compounds; Trialkylamines; Amines; Tertiary amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	278,249	923	15,380	650282784347166612	650277919448748045	1020	
1	C18H30N2O2	[M - H]-	C18H29N2O2-	Alkaloids	0,986	Lysine alkaloids	0,852	Quinolizidine alkaloids	0,799	Organoheterocyclic compounds	0,873	Quinolizidines	0,715					Quinolizidines	0,715	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Piperidines; Quinolizidines; Organonitrogen compounds; Organooxygen compounds; Trialkylamines; Amines; Tertiary amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	305,224	924	15,393	650282788839267068	650277935059948584	1229	
3	C22H34O6	[M - H]-	C22H33O6-	Fatty acids	0,995	Eicosanoids	0,562	Thromboxanes	0,254	Lipids and lipid-like molecules	0,927	Fatty Acyls	0,913	Eicosanoids	0,671			Eicosanoids	0,671	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Eicosanoids; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	393,226	924	15,393	650282789967535198	650277979569905432	1783	
1	C18H35NO2	[M - H]-	C18H34NO2-	Alkaloids	0,885	Pseudoalkaloids (transamidation)	0,455	Terpenoid alkaloids	0,483	Organic oxygen compounds	0,997	Organooxygen compounds	0,997	Carbonyl compounds	0,693	Ketones	0,721	Ketones	0,721	Organic compounds; Ketones; Alcohols and polyols; Organonitrogen compounds; Organooxygen compounds; Secondary alcohols; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	296,260	924	15,393	650282787169933591	650277930643346103	1155	
1	C18H32O4	[M - H]-	C18H31O4-	Fatty acids	0,999	Octadecanoids	0,982	Other Octadecanoids	0,990	Lipids and lipid-like molecules	0,983	Fatty Acyls	0,981	Lineolic acids and derivatives	0,571			Lineolic acids and derivatives	0,571	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Hydroperoxy fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Organic hydroperoxides; Carbonyl compounds; Peroxols; Long-chain fatty acids; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Alkyl hydroperoxides; Allylic hydroperoxides; Organic oxygen compounds; Chemical entities	311,223	924	15,399	650282790105947373	650277940848088431	1296	
1	C18H34O4	[M - H]-	C18H33O4-	Fatty acids	0,999	Octadecanoids	0,987	Other Octadecanoids	0,983	Lipids and lipid-like molecules	0,987	Fatty Acyls	0,987	Fatty acids and conjugates	0,965	Long-chain fatty acids	0,756	Long-chain fatty acids	0,756	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	313,239	925	15,411	650282790055615671	650277944258057747	1330	
1	C18H34O4	[M - H]-	C18H33O4-	Fatty acids	0,995	Octadecanoids	0,951	Other Octadecanoids	0,928	Lipids and lipid-like molecules	0,971	Fatty Acyls	0,970	Fatty acids and conjugates	0,907	Long-chain fatty acids	0,547	Long-chain fatty acids	0,547	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	313,239	928	15,474	650282787505478023	650277944136422926	1329	
2	C18H29NO3	[M - H]-	C18H28NO3-	Alkaloids	0,905	Lysine alkaloids	0,248	Quinolizidine alkaloids	0,106	Organic nitrogen compounds	1,000	Organonitrogen compounds	1,000	Amines	0,975	Tertiary amines	0,844	Trialkylamines	0,916	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	306,208	929	15,480	650282789350972344	650277935546487888	1237	
2	C18H31NO4	[M - H]-	C18H30NO4-	Alkaloids	0,680	Ornithine alkaloids	0,252	Fatty acyl carnitines	0,232	Lipids and lipid-like molecules	0,501	Fatty Acyls	0,420	Fatty acid esters	0,557			Fatty acid esters	0,557	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Quaternary ammonium salts; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Amines; Organic salts; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	324,218	929	15,482	650282791242603943	650277950549514110	1402	
4	C20H18O4	[M - H]-	C20H17O4-	Shikimates and Phenylpropanoids	0,995	Flavonoids	0,962	Flavones	0,773	Phenylpropanoids and polyketides	0,957	Flavonoids	0,710	Flavones	0,518			Flavones	0,518	Organic compounds; Organoheterocyclic compounds; Ketones; Benzopyrans; Phenols; Chromones; Phenylpropanoids and polyketides; Organooxygen compounds; Flavonoids; Flavones; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Hydroxyflavonoids; 1-benzopyrans; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	321,113	930	15,502	650282791125163390	650277949379303214	1386	
1	C25H47NO6	[M - H]-	C25H46NO6-	Fatty acids	0,997	Fatty esters	0,744	Fatty acyl carnitines	0,831	Organic acids and derivatives	1,000	Carboxylic acids and derivatives	1,000	Amino acids, peptides, and analogues	0,643	Amino acids and derivatives	0,640	Amino acids	0,737	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Unsaturated fatty acids; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Amino acids and derivatives; Amino fatty acids; Carboxylic acid derivatives; Acyl carnitines; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Amines; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	456,333	931	15,523	650282826986465854	650277984988946649	1872	
2	C10H17NO3	[M - H]-	C10H16NO3-	Amino acids and Peptides	0,890	Small peptides	0,556	Aminoacids	0,712	Organic acids and derivatives	0,913	Carboxylic acids and derivatives	0,918	Amino acids, peptides, and analogues	0,837	Amino acids and derivatives	0,837	Alpha amino acids	0,643	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	198,113	934	15,566	650282826567035204	650277894559745499	493	
2	C23H42NO7P	[M - H]-	C23H41NO7P-	Fatty acids	1,000	Glycerophospholipids	1,000	Glycerophosphoethanolamines	1,000	Organic acids and derivatives	1,000	Carboxylic acids and derivatives	1,000	Amino acids, peptides, and analogues	0,998	Amino acids and derivatives	0,998	Amino acids and derivatives	0,998	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphoethanolamines; Lysophosphatidylethanolamines; Secondary alcohols; 1-acyl-sn-glycero-3-phosphoethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	474,263	934	15,566	650282827066157669	650277988088537404	1891	
2	C18H32O4	[M - H]-	C18H31O4-	Polyketides	0,715	Linear polyketides	0,421	Other Octadecanoids	0,107	Lipids and lipid-like molecules	0,632	Fatty Acyls	0,615					Fatty Acyls	0,615	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	311,223	936	15,595	650282827607223041	650277941347210627	1300	
1	C24H50N8O5	[M - H]-	C24H49N8O5-	Alkaloids	0,309	Nucleosides	0,205	Polyamines	0,224	Organic acids and derivatives	1,000	Carboxylic acids and derivatives	0,998	Amino acids, peptides, and analogues	0,832	Amino acids and derivatives	0,812	Amino acids and derivatives	0,812	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	529,387	937	15,610	650282828160871260	650277992060543675	1935	
1	C26H50N2O5	[M - H]-	C26H49N2O5-	Alkaloids	0,806	Pseudoalkaloids (transamidation)	0,228	Open-chain polyketides	0,062	Organoheterocyclic compounds	0,974	Pyrrolidines	0,623	N-alkylpyrrolidines	0,647			N-alkylpyrrolidines	0,647	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Secondary alcohols; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; N-alkylpyrrolidines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	469,364	937	15,619	650282826499926255	650277987253870878	1885	
1	C9H18O2	[M - H]-	C9H17O2-	Fatty acids	0,935	Fatty Acids and Conjugates	0,545	Unsaturated fatty acids	0,360	Organic acids and derivatives	0,685	Carboxylic acids and derivatives	0,751	Monocarboxylic acids and derivatives	0,853			Monocarboxylic acids and derivatives	0,853	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	157,123	938	15,634	650282826223102005	650277883809743127	243	
2	C10H17NO4	[M - H]-	C10H16NO4-	Amino acids and Peptides	0,582	Small peptides	0,222	Aminoacids	0,449	Organic acids and derivatives	0,982	Carboxylic acids and derivatives	0,989	Amino acids, peptides, and analogues	0,971	Amino acids and derivatives	0,971	Alpha amino acids	0,694	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Alpha amino acids; Amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	214,108	940	15,667	650282826898385416	650277899123148850	617	
1	C18H35NO5S	[M - H]-	C18H34NO5S-	Amino acids and Peptides	0,263	Ornithine alkaloids	0,047	Sphingoid bases	0,040	Organic acids and derivatives	0,971	Organic sulfuric acids and derivatives	0,857	Sulfuric acid esters	0,561			Sulfuric acid esters	0,561	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Ketones; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic sulfuric acids and derivatives; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Sulfuric acid esters; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	376,216	941	15,686	650282829314304936	650277973525913036	1720	
1	C20H35NO5	[M - H]-	C20H34NO5-	Fatty acids	0,956	Linear polyketides	0,334	Primary amides	0,247	Lipids and lipid-like molecules	0,930	Fatty Acyls	0,930	Fatty acids and conjugates	0,737	Long-chain fatty acids	0,823	Long-chain fatty acids	0,823	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Primary carboxylic acid amides; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	368,244	944	15,732	650282829784067030	650277969163836647	1675	
1	C19H27N3O3	[M - H]-	C19H26N3O3-	Alkaloids	0,995	Tryptophan alkaloids	0,185	Imidazole alkaloids	0,116	Organic acids and derivatives	0,971	Carboxylic acids and derivatives	0,910	Amino acids, peptides, and analogues	0,793	Amino acids and derivatives	0,795	Amino acids and derivatives	0,795	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Pyrroles; Ketones; Alkyl aryl ethers; Indoles and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Tertiary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Substituted pyrroles; Phenol ethers; Benzenoids; Amines; Tertiary amines; Aryl ketones; Aryl alkyl ketones; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	344,200	944	15,734	650282827699497753	650277962712996497	1556	
1	C18H32N2O6	[M - H]-	C18H31N2O6-	Fatty acids	0,962	Spingolipids	0,118	Sphingoid bases	0,148	Lipids and lipid-like molecules	0,857	Fatty Acyls	0,854	Fatty acids and conjugates	0,834	Long-chain fatty acids	0,871	Long-chain fatty acids	0,871	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Unsaturated fatty acids; Hydroxy fatty acids; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Primary carboxylic acid amides; Carbonyl compounds; Long-chain fatty acids; Organic 1,3-dipolar compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	371,219	944	15,734	650282833353419912	650277970531179841	1693	
1	C17H33NO3	[M - H]-	C17H32NO3-	Fatty acids	0,951	Spingolipids	0,758	Sphingoid bases	0,754	Organic acids and derivatives	0,877	Carboxylic acids and derivatives	0,896	Carboxylic acid derivatives	0,742			Carboxylic acid derivatives	0,742	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monoalkylamines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carbonyl compounds; Amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	298,239	944	15,737	650282846036995838	650277932157489951	1175	
1	C18H29NO2	[M - H]-	C18H28NO2-	Alkaloids	0,992	Lysine alkaloids	0,348	Terpenoid alkaloids	0,192	Organoheterocyclic compounds	0,929	Piperidines	0,687					Piperidines	0,687	Organic compounds; Organoheterocyclic compounds; Ketones; Alcohols and polyols; Piperidines; Pyrrolidines; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; N-alkylpyrrolidines; Cyclic ketones; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	290,213	944	15,740	650282859907559696	650277923575943465	1076	
