formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C9H11N5O4	[M - H]-	C9H10N5O4-	Alkaloids	0.525	Small peptides	0.078	Imidazole alkaloids	0.024	Organic 1,3-dipolar compounds	0.979	Allyl-type 1,3-dipolar organic compounds	0.978	Organic nitro compounds	0.979	C-nitro compounds	0.973	Nitroaromatic compounds	0.941	Organic compounds; Organonitrogen compounds; Organooxygen compounds; Organic nitro compounds; Organic oxoazanium compounds; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	252.074	649	10.820	832571845303432318	832570079413171689	832570079413171688	828	
2	C8H9F6N5O	[M - H]-	C8H8F6N5O-	Alkaloids	0.762	Histidine alkaloids	0.240	Imidazole alkaloids	0.239	Organoheterocyclic compounds	0.758	Heteroaromatic compounds	0.882					Heteroaromatic compounds	0.882	Organic compounds; Organoheterocyclic compounds; Organohalogen compounds; Organonitrogen compounds; Alkyl fluorides; Organofluorides; Amines; Primary amines; Alkyl halides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	304.065	649	10.825	832571825556646559	832570094453947551	832570094453947550	1167	
1	C18H39O9P	[M - H]-	C18H38O9P-	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphates	0.994	Lipids and lipid-like molecules	1.000	Glycerophospholipids	1.000	Glycerophosphates	0.991			Glycerophosphates	0.991	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Glycerophosphates; Glycerol ethers; Alkyl phosphates; Monoalkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	429.226	651	10.842	832571851414533723	832570122635479130	832570122635479129	1757	
1	C21H28N2O6	[M - H]-	C21H27N2O6-	Amino acids and Peptides	0.615	Cyclic polyketides	0.075	3-Spirotetramic acids	0.031	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.564	Amino acids and derivatives	0.562	Alpha amino acids and derivatives	0.512	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Ketones; Lactams; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Pyrrolidones; Carboxylic acid esters; N-substituted carboxylic acid imides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Pyrrolidine carboxylic acids; Pyrrolidine-2-ones; Methyl esters; N-alkylpyrrolidines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	403.189	652	10.861	832571837774655719	832570121477851081	832570121477851080	1728	
1	C10H20N3O2	[M - H]-	C10H19N3O2-	Alkaloids	0.970	Histidine alkaloids	0.985	Imidazole alkaloids	0.984	Organoheterocyclic compounds	0.954	Azolines	0.877	Imidazolines	0.813			Imidazolines	0.813	Organic compounds; Organoheterocyclic compounds; Imidazolines; Imines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Guanidines; Carbonyl compounds; Azolines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	213.149	653	10.876	832571842195452876	832570070269587736	832570070269587735	583	
1	C19H36N2O4	[M - H]-	C19H35N2O4-	Fatty acids	0.938	Fatty esters	0.699	Fatty acyl carnitines	0.542	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.732	Amino acids and derivatives	0.730	Amino acids and derivatives	0.730	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Quaternary ammonium salts; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Amines; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	355.259	653	10.877	832571850424677881	832570113131185246	832570113131185245	1556	
1	C7H15N4O3	[M - H]-	C7H14N4O3-	Amino acids and Peptides	0.830	Small peptides	0.797	Aminoacids	0.774	Organic acids and derivatives	0.699	Carboxylic acids and derivatives	0.659	Amino acids, peptides, and analogues	0.852	Amino acids and derivatives	0.849	Alpha amino acids	0.699	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Organic 1,3-dipolar compounds; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	202.108	653	10.883	832571869055778275	832570068394733583	832570068394733582	530	
2	C12H19F3O2	[M - H]-	C12H18F3O2-	Terpenoids	0.452	Fatty Acids and Conjugates	0.407	Halogenated fatty acids	0.243	Benzenoids	0.573	Benzene and substituted derivatives	0.875	Halobenzenes	0.751	Fluorobenzenes	0.790	Fluorobenzenes	0.790	Organic compounds; Lipids and lipid-like molecules; Halobenzenes; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Halogenated fatty acids; Alkyl fluorides; Aryl fluorides; Fluorobenzenes; Monocarboxylic acids and derivatives; Carboxylic acids; Organofluorides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aryl halides; Alkyl halides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	251.126	654	10.892	832571855793387741	832570079144736193	832570079144736192	820	
1	C10H20N3O3	[M - H]-	C10H19N3O3-	Amino acids and Peptides	0.681	Small peptides	0.961	Aminoacids	0.929	Organic acids and derivatives	0.994	Carboxylic acids and derivatives	0.996	Amino acids, peptides, and analogues	0.991	Amino acids and derivatives	0.991	L-alpha-amino acids	0.551	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	229.144	654	10.895	832571856644831559	832570074371617593	832570074371617592	692	
1	C12H20O3	[M - H]-	C12H19O3-	Terpenoids	0.787	Sesquiterpenoids	0.623	Germacrane sesquiterpenoids	0.094	Lipids and lipid-like molecules	0.600							Lipids and lipid-like molecules	0.600	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	211.134	654	10.895	832571865465453678	832570069615276217	832570069615276216	564	
2	C8H14F2N4O3	[M - H]-	C8H13F2N4O3-	Carbohydrates	0.512	Histidine alkaloids	0.244	Imidazole alkaloids	0.239	Organic 1,3-dipolar compounds	0.969	Allyl-type 1,3-dipolar organic compounds	0.977	Organic nitro compounds	0.972	C-nitro compounds	0.970	Nitroaromatic compounds	0.761	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Alkyl fluorides; Organic nitro compounds; Organic oxoazanium compounds; Organofluorides; Amines; Primary amines; Alkyl halides; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Imidolactams; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	251.096	655	10.914	832571860516174410	832570078909855144	832570078909855143	815	
1	C18H10N4O2	[M - H]-	C18H9N4O2-	Alkaloids	0.962	Tryptophan alkaloids	0.319	Carboline alkaloids	0.117	Organoheterocyclic compounds	0.999	Indoles and derivatives	0.500	Indoles	0.550			Indoles	0.550	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Pyrroles; Lactams; Indoles and derivatives; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Benzenoids; Indoles; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	313.072	655	10.923	832571885497451176	832570099617136295	832570099617136294	1268	
1	C14H22O5	[M - H]-	C14H21O5-	Terpenoids	0.891	Sesquiterpenoids	0.902	Maleidrides	0.093	Organic acids and derivatives	0.994	Carboxylic acids and derivatives	0.994	Dicarboxylic acids and derivatives	0.529			Dicarboxylic acids and derivatives	0.529	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	269.140	656	10.938	832571859949943329	832570082974136237	832570082974136236	917	
1	C13H22O4	[M - H]-	C13H21O4-	Fatty acids	0.979	Fatty Acids and Conjugates	0.615	Oxo fatty acids	0.778	Organic acids and derivatives	0.995	Keto acids and derivatives	0.684	Medium-chain keto acids and derivatives	0.547			Medium-chain keto acids and derivatives	0.547	Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Keto acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Medium-chain keto acids and derivatives; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	241.144	657	10.944	832571876932681747	832570077001446559	832570077001446558	762	
1	C18H32O5	[M - H]-	C18H31O5-	Fatty acids	0.927	Octadecanoids	0.671	Other Octadecanoids	0.353	Benzenoids	0.927	Phenols	0.595	Methoxyphenols	0.538			Methoxyphenols	0.538	Organic compounds; Lipids and lipid-like molecules; Ketones; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Methoxyphenols; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Fatty alcohols; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Fatty Acyls; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	327.218	658	10.967	832571880720138375	832570104855822569	832570104855822568	1382	
1	C20H41NO6	[M - H]-	C20H40NO6-	Fatty acids	0.965	Fatty esters	0.405	Fatty acyl carnitines	0.335	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	0.926	Amino acids and derivatives	0.923	Alpha amino acids and derivatives	0.743	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Hydroxy acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	390.286	658	10.971	832571872268615395	832570120118896440	832570120118896439	1699	
1	C18H37NO4	[M - H]-	C18H36NO4-	Alkaloids	0.952	Tyrosine alkaloids	0.615	Phenylethylamines	0.585	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbonyl compounds	0.867	Ketones	0.859	Alkyl-phenylketones	0.708	Organic compounds; Ketones; Alkyl aryl ethers; Phenols; Ethers; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Organic oxides; Hydrocarbon derivatives; Phenylketones; Alkyl-phenylketones; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	330.265	658	10.975	832571867650686254	832570107397571020	832570107397571019	1426	
4	C18H17FN4O2	[M - H]-	C18H16FN4O2-	Alkaloids	0.687	Tryptophan alkaloids	0.073	Pyrroloquinoline alkaloids	0.027	Benzenoids	0.997	Benzene and substituted derivatives	0.848	Halobenzenes	0.781	Fluorobenzenes	0.897	Fluorobenzenes	0.897	Organic compounds; Organoheterocyclic compounds; Halobenzenes; Pyrimidines and pyrimidine derivatives; Lactams; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Aryl fluorides; Fluorobenzenes; Diazines; Organofluorides; Benzene and substituted derivatives; Benzenoids; Amines; Aryl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	339.125	659	10.978	832571861241789087	832570108244820553	832570108244820552	1451	
1	C19H33N3O4	[M - H]-	C19H32N3O4-	Alkaloids	0.947	Tyrosine alkaloids	0.093	Polyamines	0.119	Organic acids and derivatives	0.899	Carboxylic acids and derivatives	0.889	Amino acids, peptides, and analogues	0.707	Amino acids and derivatives	0.709	Amino acids and derivatives	0.709	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alkyl aryl ethers; Phenols; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Carboxylic acid hydrazides; Carbonyl compounds; Trialkylamines; Phenol ethers; Benzenoids; Amines; Tertiary amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	366.241	659	10.978	832571892606796878	832570114594997557	832570114594997556	1599	
1	C16H12O6	[M - H]-	C16H11O6-	Shikimates and Phenylpropanoids	0.998	Flavonoids	0.967	Flavones	0.884	Phenylpropanoids and polyketides	0.991	Flavonoids	0.938	O-methylated flavonoids	0.933			O-methylated flavonoids	0.933	Organic compounds; Organoheterocyclic compounds; Pyrans; Benzopyrans; Alkyl aryl ethers; Phenols; Anisoles; Chromones; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavones; Benzene and substituted derivatives; Phenol ethers; Benzenoids; O-methylated flavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Vinylogous acids; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	299.056	660	11.002	832571880531394661	832570093153713126	832570093149518821	1130	
3	C9H12F5N5O2	[M - H]-	C9H11F5N5O2-	Alkaloids	0.739	Histidine alkaloids	0.124	Imidazole alkaloids	0.123	Organic 1,3-dipolar compounds	0.732	Allyl-type 1,3-dipolar organic compounds	0.818	Organic nitro compounds	0.800	C-nitro compounds	0.812	Nitroaromatic compounds	0.717	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Alkyl fluorides; Organic nitro compounds; Organic oxoazanium compounds; Organofluorides; Amines; Primary amines; Alkyl halides; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	316.084	661	11.011	832571863720622883	832570102074998659	832570102074998658	1312	
1	C8H8O2	[M - H]-	C8H7O2-	Shikimates and Phenylpropanoids	0.880	Phenylpropanoids (C6-C3)	0.907	Cinnamic acids and derivatives	0.799	Benzenoids	0.999	Benzene and substituted derivatives	0.978					Benzene and substituted derivatives	0.978	Organic compounds; Organic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	135.045	661	11.016	832571875103965083	832570054356396115	832570054356396114	134	
3	C19H28N2O10	[M - H]-	C19H27N2O10-	Amino acids and Peptides	0.388	Cyclic polyketides	0.094	Cyanogenic glycosides	0.169	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.961	Glycosyl compounds	0.768	O-glycosyl compounds	0.772	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Cyclic alcohols and derivatives; Monosaccharides; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	443.171	661	11.019	832571898675955836	832570123222681765	832570123222681764	1772	
2	C14H16ClF3O2	[M - H]-	C14H15ClF3O2-	Terpenoids	0.561	Meroterpenoids	0.013	Monoalkylresorcinols	0.006	Benzenoids	0.992	Benzene and substituted derivatives	0.991	Trifluoromethylbenzenes	0.729			Trifluoromethylbenzenes	0.729	Organic compounds; Halobenzenes; Phenols; Organohalogen compounds; Organooxygen compounds; Alkyl fluorides; Aryl chlorides; Chlorobenzenes; Organochlorides; Organofluorides; Benzene and substituted derivatives; Halophenols; Benzenoids; Chlorophenols; Aryl halides; Alkyl halides; Hydrocarbon derivatives; Trifluoromethylbenzenes; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	307.075	661	11.021	832571867604548896	832570095137619183	832570095137619182	1183	
1	C16H16O4	[M - H]-	C16H15O4-	Shikimates and Phenylpropanoids	1.000	Isoflavonoids	0.988	Isoflavanones	0.839	Phenylpropanoids and polyketides	0.978	Isoflavonoids	0.973	O-methylated isoflavonoids	0.858	4'-O-methylated isoflavonoids	0.696	4'-O-methylated isoflavonoids	0.696	Organic compounds; Organoheterocyclic compounds; Ketones; Benzopyrans; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organooxygen compounds; Isoflavans; Isoflavanols; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Isoflavonoids; O-methylated isoflavonoids; 4'-O-methylated isoflavonoids; 1-benzopyrans; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Hydroxyisoflavonoids; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	271.098	662	11.026	832571863489936130	832570083871717368	832570083871717367	932	
1	C18H30O5	[M - H]-	C18H29O5-	Shikimates and Phenylpropanoids	0.999	Isoflavonoids	0.607	Isoflavanones	0.129	Phenylpropanoids and polyketides	0.861	Isoflavonoids	0.791	O-methylated isoflavonoids	0.876			O-methylated isoflavonoids	0.876	Organic compounds; Organoheterocyclic compounds; Benzopyrans; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organooxygen compounds; Isoflavans; Isoflavanols; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Isoflavonoids; O-methylated isoflavonoids; 1-benzopyrans; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Hydroxyisoflavonoids; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	325.202	663	11.050	832571892321584170	832570104369283230	832570104369283229	1367	
1	C12H23F3O3	[M - H]-	C12H22F3O3-	Fatty acids	0.890	Fatty Acids and Conjugates	0.256	Halogenated fatty acids	0.413	Lipids and lipid-like molecules	0.673	Fatty Acyls	0.756	Fatty acid esters	0.557			Fatty acid esters	0.557	Organic compounds; Lipids and lipid-like molecules; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Fatty acid esters; Alkyl fluorides; Monocarboxylic acids and derivatives; Organofluorides; Carbonyl compounds; Alkyl halides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	271.155	663	11.056	832571915033743627	832570083993352204	832570083993352203	936	
1	C18H30O5	[M - H]-	C18H29O5-	Polyketides	0.726	Sesquiterpenoids	0.185	Macrolide lactones	0.206	Organic acids and derivatives	0.978	Carboxylic acids and derivatives	0.974	Dicarboxylic acids and derivatives	0.542			Dicarboxylic acids and derivatives	0.542	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	325.197	665	11.084	832571902694099455	832570104256037002	832570104256037001	1363	
2	C16H12O4	[M - H]-	C16H11O4-	Shikimates and Phenylpropanoids	0.999	Isoflavonoids	0.980	Isoflavones	0.964	Phenylpropanoids and polyketides	0.992	Isoflavonoids	0.944	O-methylated isoflavonoids	0.964	4'-O-methylated isoflavonoids	0.912	4'-O-methylisoflavones	0.896	Organic compounds; Organoheterocyclic compounds; Pyrans; Benzopyrans; Alkyl aryl ethers; Phenols; Anisoles; Chromones; Ethers; Phenylpropanoids and polyketides; Organooxygen compounds; Pyranones and derivatives; Isoflavones; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Isoflavonoids; O-methylated isoflavonoids; 4'-O-methylated isoflavonoids; 4'-O-methylisoflavones; Isoflav-2-enes; 1-benzopyrans; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Hydroxyisoflavonoids; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	267.066	666	11.101	832571921396503584	832570082311436128	832570082311436127	903	
1	C18H33NO6	[M - H]-	C18H32NO6-	Fatty acids	1.000	Fatty esters	0.954	Fatty acyl carnitines	0.987	Lipids and lipid-like molecules	0.997	Fatty Acyls	0.999	Fatty acid esters	0.987	Acyl carnitines	0.902	Acyl carnitines	0.902	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty acid esters; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Hydroxy acids and derivatives; Quaternary ammonium salts; Carboxylic acid derivatives; Acyl carnitines; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Amines; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	358.223	667	11.115	832571912584269675	832570113538032794	832570113533838489	1568	
2	C16H27FN4O2	[M - H]-	C16H26FN4O2-	Alkaloids	0.815	Pseudoalkaloids (transamidation)	0.211	Purine alkaloids	0.200	Organoheterocyclic compounds	1.000	Diazines	0.743	Pyrimidines and pyrimidine derivatives	0.836	Aminopyrimidines and derivatives	0.529	Aminopyrimidines and derivatives	0.529	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Azoles; Aryl fluorides; Aminopyrimidines and derivatives; Diazines; Organofluorides; Hydropyrimidines; Amines; Aryl halides; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	325.202	669	11.153	832571918166888990	832570104285397135	832570104285397134	1364	
3	C18H28B2O4	[M - H]-	C18H27B2O4-	Terpenoids	0.744	Monoterpenoids	0.627	Pinane monoterpenoids	0.913	Organoheterocyclic compounds	0.936	Organoboroxines	0.581					Organoboroxines	0.581	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Organooxygen compounds; Organometallic compounds; Boronic acid derivatives; Organometalloid compounds; Benzene and substituted derivatives; Benzenoids; Organoboron compounds; Organoboroxines; Organic salts; Organic metalloid salts; Organic metal salts; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	327.218	669	11.154	832571913259552783	832570104985846008	832570104985846007	1385	
1	C18H18O7	[M - H]-	C18H17O7-	Shikimates and Phenylpropanoids	0.938	Isoflavonoids	0.964	Pterocarpan	0.654	Phenylpropanoids and polyketides	0.768	Isoflavonoids	0.974	Isoflavans	0.953	Isoflavanols	0.968	Isoflavanols	0.968	Organic compounds; Organoheterocyclic compounds; Benzopyrans; Alkyl aryl ethers; Phenols; Anisoles; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Isoflavans; Isoflavanols; Phenol ethers; Benzenoids; Isoflavonoids; 1-benzopyrans; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Hydroxyisoflavonoids; Organic oxygen compounds; Chemical entities	345.098	670	11.166	832571906431225075	832570111013061466	832570111013061465	1504	
