row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,neg_230403_AnnaBatch4_448_RB4_1_16949.mzML Peak area,neg_230403_AnnaBatch4_449_RB5_1_16970.mzML Peak area,neg_230403_AnnaBatch4_450_RB6_1_16973.mzML Peak area,neg_230403_AnnaBatch4_451_RB7_1_16955.mzML Peak area,neg_230403_AnnaBatch4_452_RB8_1_16967.mzML Peak area,neg_230403_AnnaBatch4_453_RC1_1_16972.mzML Peak area,neg_230403_AnnaBatch4_454_RC2_1_16958.mzML Peak area,neg_230403_AnnaBatch4_455_RC3_1_16976.mzML Peak area,neg_230403_AnnaBatch4_456_RC4_1_16961.mzML Peak area,neg_230403_AnnaBatch4_457_RC5_1_16956.mzML Peak area,neg_230403_AnnaBatch4_458_RC6_1_16950.mzML Peak area,neg_230403_AnnaBatch4_459_RC7_1_16962.mzML Peak area,neg_230403_AnnaBatch4_460_RC8_1_16979.mzML Peak area,neg_230403_AnnaBatch4_461_RD1_1_16952.mzML Peak area,neg_230403_AnnaBatch4_462_RD2_1_16977.mzML Peak area,neg_230403_AnnaBatch4_463_RD3_1_16954.mzML Peak area,neg_230403_AnnaBatch4_464_RD4_1_16963.mzML Peak area,neg_230403_AnnaBatch4_465_RD5_1_16966.mzML Peak area,neg_230403_AnnaBatch4_466_RD6_1_16957.mzML Peak area,neg_230403_AnnaBatch4_467_RD7_1_16951.mzML Peak area,neg_230403_AnnaBatch4_468_RD8_1_16968.mzML Peak area,neg_230403_AnnaBatch4_469_RE1_1_16969.mzML Peak area,neg_230403_AnnaBatch4_470_RE2_1_16971.mzML Peak area,neg_230403_AnnaBatch4_471_RE3_1_16959.mzML Peak area,
2707,402.11769805477303,1.2997396,,,,,,,,,,,0,0,0,0,781.25366,1556.7291,1659.5724,1317.9174,0,948.67914,0,928.3717,248.0498,0,0,0,0,0,0,325.44077,0,0,0,0,
2708,403.1035574922462,7.434433,,,,,,,,,,,0,0,0,0,0,396.29126,0,349.4734,0,0,0,0,0,0,277.30377,249.21066,0,0,0,0,0,0,211.93372,0,
2709,403.12378332652406,5.0936794,,,,,,,,,,,0,0,0,0,0,384.11853,0,215.28334,0,376.6962,226.22975,140.7015,0,219.32974,0,0,211.13991,206.02873,264.3566,0,0,174.91386,253.28139,0,
2710,403.1241185911873,6.413982,,,,,,,,,,,0,0,0,0,206.28198,1459.4009,0,518.33685,0,1117.5186,770.7591,473.29987,338.61502,577.7291,695.05896,449.32578,539.05237,756.97626,0,828.7517,442.62302,535.005,985.7501,723.68823,
2711,403.13638465671175,5.7389083,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,304.1636,327.02036,0,0,0,0,0,0,0,0,0,0,
2712,403.2338927788353,14.449442,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,203.63347,98.43579,0,0,0,0,0,0,0,0,0,0,0,0,
2713,403.26860306874505,9.607908,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.08217,0,159.77954,0,
2714,403.26924632570746,9.737425,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,142.44513,0,183.1964,305.97067,0,180.86479,283.63297,256.93286,221.83017,324.38846,173.63036,
2715,403.2692551631006,9.9769945,,,,,,,,,,,0,0,0,0,104.774376,640.87946,667.8572,0,0,1387.1722,498.66635,0,0,0,0,0,0,0,0,0,438.03232,0,451.60913,0,
2716,403.30538211490097,11.618958,,,,,,,,,,,0,0,0,0,93.49917,274.13092,139.13744,134.68741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2717,404.22704484181384,12.103634,,,,,,,,,,,0,0,0,0,0,0,118.56738,260.7606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2718,405.04979721698226,4.724675,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.65993,0,0,130.10162,0,0,0,137.26889,147.42412,0,
2719,405.13983955189974,5.991578,,,,,,,,,,,0,0,0,0,0,1150.8439,0,0,0,1212.2598,0,0,472.36575,1123.3097,586.0433,563.24646,0,420.9238,0,0,0,375.16382,396.1218,436.95837,
2720,405.16802863803355,9.506856,,,,,,,,,,,0,0,0,0,0,865.6858,0,0,0,1494.3041,0,240.35551,0,0,0,0,0,0,0,0,0,0,0,0,
2721,405.1755797295553,8.251737,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530.167,168.94781,519.7449,263.6504,338.91354,454.7571,298.61185,0,518.588,341.5048,
2722,407.1740498315899,16.685675,,,,,,,,,,,2077.9978,1128.4149,1697.1084,1647.175,666.85364,0,1123.0325,1279.5905,894.7478,0,510.60092,0,815.0874,1506.6238,710.61346,1406.9984,0,538.80945,850.1945,0,409.75208,811.819,1248.2773,995.1807,
2723,407.17408011266053,16.558607,,,,,,,,,,,0,0,0,0,0,2324.5444,0,0,0,1798.598,0,2098.4016,0,0,0,0,1740.6676,0,0,1751.1333,0,0,0,0,
2724,407.1741128851844,15.7437725,,,,,,,,,,,1434.0814,673.8771,1164.6222,1295.164,0,1479.4545,670.5219,850.582,594.56177,1221.4781,172.21402,1352.2211,485.40918,888.4905,534.2162,894.9002,1338.5461,0,514.85364,1141.0973,0,480.29865,725.978,639.8598,
2725,407.1741282163327,17.70989,,,,,,,,,,,3331.3533,0,0,0,0,0,0,0,0,2834.3726,0,0,0,2435.8296,0,2352.9734,0,0,0,0,0,0,0,0,
2726,407.1742523347544,14.7074795,,,,,,,,,,,994.65546,0,759.98303,957.689,0,0,0,553.27966,0,738.81866,0,778.98804,257.80737,0,0,0,930.60645,0,140.91824,753.4672,0,0,461.68417,0,
2727,407.1742789433897,17.584614,,,,,,,,,,,0,0,0,0,0,3735.905,0,0,0,0,0,3343.471,0,0,0,0,3106.2966,0,0,2851.8984,0,0,0,0,
2728,407.1743032382222,17.843306,,,,,,,,,,,0,2048.9602,2742.3223,2587.82,1083.1489,0,1688.934,2155.284,1616.54,0,883.2313,0,1332.2363,0,1431.0731,0,0,920.04083,1371.5835,0,825.52625,1387.131,2203.9995,1696.2719,
2729,407.1913565896626,8.6241455,,,,,,,,,,,0,0,0,0,0,886.1911,0,0,0,0,0,0,0,0,538.73236,0,737.663,336.80008,367.22348,509.7295,309.5978,451.08447,998.25146,472.81387,
2730,407.20287960276835,12.581417,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.93063,0,160.08202,0,0,0,0,0,
2731,407.2110668509712,18.947332,,,,,,,,,,,0,0,0,0,0,26600.404,0,0,0,0,0,24462.158,0,0,0,0,0,0,0,0,0,0,0,0,
2732,407.26473670587325,16.570717,,,,,,,,,,,0,0,0,0,0,0,0,0,487.8459,0,0,0,0,0,0,0,0,0,0,0,193.20963,0,0,0,
2733,407.26474017099656,15.068126,,,,,,,,,,,0,0,0,0,0,399.01947,203.07658,118.661606,0,199.03246,0,0,0,86.07933,0,0,0,90.203445,0,0,0,311.11298,0,0,
2734,408.17767328978726,17.676086,,,,,,,,,,,703.78265,0,105.8994,90.62822,0,0,0,0,239.22998,0,0,0,0,0,0,0,0,0,0,0,0,184.24304,0,215.2312,
2735,408.25069353232766,9.071835,,,,,,,,,,,0,0,0,0,0,0,0,0,0,129.25835,0,0,0,0,113.77489,156.60742,266.55664,0,0,341.12265,250.81403,99.30918,349.71317,0,
2736,409.0447567231141,4.7050333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1403.2095,0,550.29724,0,0,0,0,0,0,0,0,0,0,0,0,
2737,409.0448791046895,5.479741,,,,,,,,,,,0,0,0,0,2670.593,4655.5146,3615.9775,4323.562,975.6005,5560.469,1211.341,2088.8994,989.46643,914.0526,1490.4093,993.8946,913.5466,996.6888,1199.4037,985.6823,561.844,621.4464,894.1819,612.91003,
2738,409.1687518175034,10.222377,,,,,,,,,,,0,0,0,0,772.8554,1708.6621,789.87744,2430.924,164.72008,922.1793,615.32715,1178.7252,427.68,699.4506,887.729,543.2847,1096.9473,796.8547,573.38934,1443.8083,593.089,696.57587,1855.1017,0,
2739,409.16961299391625,15.044511,,,,,,,,,,,0,0,0,0,183.97334,763.67126,767.4215,1646.1731,0,0,202.90805,208.02174,0,0,0,0,0,0,0,0,0,0,0,0,
2740,409.2068572158412,7.9540124,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,192.75287,0,398.1485,262.4327,0,0,141.03807,0,191.35321,208.68042,341.06055,218.39003,
2741,410.17181190233805,10.219972,,,,,,,,,,,0,0,0,0,0,0,0,0,0,224.52257,0,279.614,0,0,0,0,301.7871,0,0,0,0,0,0,0,
2742,411.12546700494295,5.273667,,,,,,,,,,,0,0,0,0,0,313.79062,0,0,0,0,0,163.19637,0,0,0,0,0,0,0,0,0,0,0,0,
2743,411.1499394907379,4.791322,,,,,,,,,,,0,0,0,0,0,245.97482,0,0,0,0,0,127.76638,265.21924,338.54633,361.49344,403.3854,479.8954,292.4829,233.3882,568.8726,229.0783,276.90906,562.3903,356.5324,
2744,411.18447440096645,9.476621,,,,,,,,,,,0,0,0,0,157.82542,0,0,489.30505,0,0,0,0,0,0,210.92143,0,209.3438,140.79639,99.57449,243.24214,0,0,366.64795,0,
2745,411.1846100174063,9.976992,,,,,,,,,,,0,0,0,0,1043.2028,2434.069,834.0601,2412.1726,212.80756,0,678.7405,1004.3763,450.22452,758.2324,940.9588,570.8215,1693.3971,1415.7642,938.32806,2235.562,970.0467,1054.0863,3004.4583,1148.101,
2746,411.2013440070289,9.732875,,,,,,,,,,,0,0,0,0,0,1145.2719,0,0,0,2261.9443,355.69266,363.85278,0,0,0,0,0,0,0,0,0,0,0,0,
2747,411.2342892186877,10.361218,,,,,,,,,,,0,0,0,0,0,262.62674,162.86557,0,0,0,0,0,0,272.478,216.1423,0,455.99734,326.47147,274.21777,588.5283,485.75885,322.75137,623.2522,307.1707,
2748,411.2356433904601,7.4003,,,,,,,,,,,0,0,0,0,0,134.62502,0,259.1732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2749,411.23764855100006,14.209484,,,,,,,,,,,151.17155,0,0,100.70169,0,0,0,0,0,0,0,0,0,0,0,0,134.69922,0,0,0,0,0,0,87.89898,
2750,411.23766055774456,11.618476,,,,,,,,,,,210.52989,133.37804,0,0,146.70844,0,0,155.85616,0,0,0,333.4356,0,0,139.5212,232.37407,0,0,0,0,0,0,282.4771,0,
2751,413.08608761693813,9.775066,,,,,,,,,,,0,156.35898,144.25993,130.6004,182.87672,0,0,0,234.6642,0,175.38466,0,163.06993,0,0,0,0,0,171.87436,0,0,83.320786,125.06685,0,
2752,413.0861480300061,11.021101,,,,,,,,,,,385.20795,0,0,0,412.97986,0,0,101.96318,227.7135,223.19305,0,0,354.02005,248.28394,259.75153,0,0,229.44429,401.07864,0,361.02835,392.11963,164.15013,311.02032,
2753,413.1098779576739,6.443604,,,,,,,,,,,0,0,0,0,0,416.7202,0,264.91553,0,0,408.00024,252.76837,0,0,0,0,0,0,0,0,0,0,0,0,
2754,413.1445854844442,7.3577685,,,,,,,,,,,0,0,0,0,0,717.13873,0,0,0,1107.9796,0,0,188.32129,0,288.47986,0,0,168.59781,242.82327,0,0,0,327.2453,287.9226,
2755,413.1635112525306,8.613067,,,,,,,,,,,0,0,0,0,0,399.77228,0,539.07086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2756,413.19452460517687,15.549667,,,,,,,,,,,0,0,0,0,0,0,150.04666,186.53157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2757,413.19636353791435,15.964942,,,,,,,,,,,333.8943,449.48825,347.174,339.3064,525.98627,488.05316,245.35423,354.4468,285.61218,642.8044,217.25302,408.93106,212.02484,395.34073,347.8462,359.23013,468.32147,0,439.87204,386.21716,0,217.51651,306.79404,403.85803,
2758,413.19678067390726,15.156784,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.60704,90.149086,0,0,0,0,
2759,413.1978676963411,8.850439,,,,,,,,,,,0,0,0,0,0,300.58032,0,0,0,0,0,0,0,0,0,0,0,0,0,234.11256,0,0,397.45642,0,
2760,414.10434388907703,5.232864,,,,,,,,,,,0,0,0,0,0,300.8907,221.41962,348.25137,0,518.4053,266.31445,272.17044,157.44115,133.62932,313.8229,139.08308,0,0,0,0,0,0,151.01303,0,
2761,415.03192985188946,7.6875534,,,,,,,,,,,0,102.279785,156.97525,128.84009,0,0,0,0,202.33357,0,0,0,0,0,0,0,0,0,0,0,0,0,124.00504,0,
2762,415.15972345122026,6.2292023,,,,,,,,,,,0,0,0,0,0,1081.2142,256.3749,423.21536,0,0,0,0,0,0,0,0,0,341.08142,0,184.62482,0,0,328.57596,0,
2763,415.16010535235307,6.7682657,,,,,,,,,,,0,0,0,0,0,759.0423,0,0,0,578.0927,149.65681,158.74657,649.77637,589.8352,827.76733,726.80164,0,1027.1178,247.45412,0,410.6094,749.9041,947.1868,921.3286,
2764,415.17918246172167,7.5044003,,,,,,,,,,,0,0,0,0,0,201.0617,202.59375,398.09552,0,0,0,141.06142,0,0,0,0,0,0,0,0,0,0,0,0,
2765,415.17932732495996,9.48667,,,,,,,,,,,0,0,0,0,696.75415,2334.0383,1854.6749,3749.327,0,960.2654,579.33264,1119.8142,0,0,0,0,235.80948,0,0,0,0,0,172.71518,0,
2766,415.1961383414562,8.900589,,,,,,,,,,,0,0,0,0,0,857.46716,0,0,0,2581.6013,786.79895,0,0,0,0,0,0,0,0,0,0,0,0,0,
2767,415.1961420620366,8.724999,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,217.86003,330.48154,699.429,339.60947,0,221.62978,0,260.9084,0,400.24338,1120.4818,640.5608,
2768,415.1963493451525,8.424199,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,147.54143,0,0,201.86891,0,181.98183,0,223.30891,220.02133,208.59369,566.4841,266.4091,
2769,417.08374698445533,6.1283,,,,,,,,,,,0,0,0,0,0,502.65585,378.28024,741.2126,0,0,139.72385,351.8867,0,0,0,0,0,0,0,0,0,0,0,0,
2770,417.1389656008158,5.3865623,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.7856,0,204.80319,184.57104,0,0,186.57294,0,
2771,417.1393281232034,7.1670914,,,,,,,,,,,0,0,0,0,0,638.08307,0,0,0,410.07993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2772,417.19427961365693,7.6439877,,,,,,,,,,,0,0,0,0,0,526.7904,453.36658,933.19727,0,0,0,338.997,0,0,0,0,0,0,0,0,0,0,0,0,
2773,417.2113060793417,9.401835,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,108.22613,273.1672,437.86752,221.12305,295.82608,243.13585,0,362.25156,551.68494,370.95526,1056.4286,675.2611,
2774,417.2277478066381,14.331622,,,,,,,,,,,0,0,0,0,0,291.946,0,366.5598,0,0,0,0,0,0,0,0,134.77792,0,0,0,0,0,0,0,
2775,417.249002308093,16.0106,,,,,,,,,,,0,0,0,0,0,0,0,0,119.86386,0,597.02203,223.08058,0,0,0,0,0,0,0,0,0,0,0,0,
2776,419.1359819290257,13.182529,,,,,,,,,,,114.53732,0,0,88.19846,0,0,281.34705,0,0,363.74188,0,544.6217,0,224.90219,0,343.99982,281.79538,0,0,466.47427,0,0,0,0,
2777,419.1551212898394,8.279977,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398.06958,0,243.40326,229.23161,189.37825,409.18994,346.09232,240.55801,0,0,
2778,419.2757918833606,18.882837,,,,,,,,,,,328.9896,0,231.56836,141.44228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2779,419.27599066764486,18.491426,,,,,,,,,,,222.88144,173.6827,166.38565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2780,421.1421924761162,12.921616,,,,,,,,,,,1955.3682,2813.6072,2569.295,2633.6282,1411.7208,1752.2568,1190.598,2001.9983,1118.5369,1997.6378,830.60803,1838.3114,1167.1365,1724.7887,1463.548,1662.3903,2018.689,1054.703,1003.6666,1233.9408,1018.5964,1348.5645,1698.384,1595.5532,
2781,421.14343037319554,13.802553,,,,,,,,,,,0,0,117.598656,208.79839,0,0,0,0,0,92.50531,0,0,0,87.52862,0,0,224.76083,0,0,0,0,86.64534,135.31448,113.49952,
2782,421.15499053313346,14.513948,,,,,,,,,,,0,681.35596,719.31976,479.16586,283.25046,1027.2096,456.08472,697.98944,0,642.48804,0,0,347.49896,0,527.37885,492.34677,534.03625,411.55716,0,444.14844,334.78314,380.9513,654.72253,447.8171,
2783,421.18323896043,7.681877,,,,,,,,,,,1184.7025,1181.7279,1027.2366,1065.6918,778.22784,0,0,0,784.5483,0,0,903.54803,0,0,0,673.54285,866.5392,0,539.2109,724.9341,0,0,0,0,
2784,421.20768999675647,8.321831,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,325.18832,0,0,0,0,523.90814,0,0,0,533.14197,390.3084,261.89197,587.1027,0,
2785,422.1585330641499,14.513683,,,,,,,,,,,104.50379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.79913,0,
2786,422.1657754858606,5.00275,,,,,,,,,,,0,0,0,0,0,0,928.4767,212.36555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2787,422.2291365410619,18.991034,,,,,,,,,,,0,0,0,0,0,666655.7,0,0,0,0,0,672454.7,0,0,0,0,0,0,0,0,0,0,0,0,
2788,422.9313807193024,3.4731834,,,,,,,,,,,0,0,0,0,0,0,82.077545,418.6695,0,0,0,137.35912,0,0,396.84,0,0,0,0,0,0,0,0,0,
2789,422.9314272126345,4.0358086,,,,,,,,,,,0,0,0,0,0,0,0,826.3261,0,0,0,0,0,703.56824,0,0,0,0,0,0,0,0,1035.526,886.2204,
2790,422.931681833194,4.200186,,,,,,,,,,,0,0,288.0819,995.234,0,0,0,0,0,0,0,0,0,0,390.69443,0,1693.4181,0,2571.352,0,0,1799.6228,0,0,
2791,422.931720321184,3.8352625,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,322.9737,543.2701,1384.4453,0,0,0,0,2075.7046,0,0,0,
2792,422.9317465252833,4.3986163,,,,,,,,,,,204.06459,142.42906,292.54343,0,0,0,0,161.43967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367.14734,0,
2793,423.1404694296164,12.922351,,,,,,,,,,,640.7388,975.64197,919.5004,943.91125,461.2388,568.4497,413.6327,667.3908,378.40884,678.6929,303.9538,640.9503,403.12192,570.60065,479.6415,581.9369,686.0314,341.32974,359.22058,411.57053,362.37875,484.84714,571.58496,564.02136,
2794,423.16094526816863,7.6859765,,,,,,,,,,,0,591.0921,1280.9104,904.93744,0,0,557.16235,882.3071,0,0,0,0,0,0,0,0,0,0,1040.627,0,0,0,989.69586,0,
2795,423.1704529456964,13.99635,,,,,,,,,,,145.02089,0,0,0,0,0,0,0,0,0,0,189.43759,0,0,0,0,0,0,0,0,0,0,0,0,
2796,423.18588764933304,6.111206,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,149.32089,0,359.45258,274.36572,284.73163,0,147.96234,199.2757,129.42711,114.57261,387.80228,150.2539,
2797,423.18638804914866,7.587659,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396.42688,553.3882,0,0,728.01385,408.77777,0,0,0,
2798,423.22294957650803,8.845492,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.2116,0,229.74643,0,381.42828,0,310.35266,707.54675,
2799,424.16394073842395,10.725105,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,288.58157,0,0,0,344.304,0,0,105.35496,0,0,0,0,0,0,
2800,425.0417690752648,10.942827,,,,,,,,,,,0,102.16334,0,0,0,0,0,0,243.09181,0,204.24089,137.06917,0,0,0,176.87701,0,152.41925,0,0,0,0,0,137.67795,
2801,425.1930907623261,3.0122666,,,,,,,,,,,0,0,0,0,0,0,1354.157,85.06153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2802,426.1893245878595,6.5899,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273.20996,0,0,0,0,0,0,0,212.89935,0,
2803,426.234867094512,4.8761663,,,,,,,,,,,0,138.226,133.33334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2804,426.87637718333286,17.283165,,,,,,,,,,,467.7122,336.89584,380.00305,265.82132,109.8506,304.87173,0,196.11925,125.487495,260.73056,122.06567,250.14056,0,0,0,0,132.66426,123.47945,0,162.32205,0,110.53167,192.76045,185.2046,
2805,427.16075388502827,7.900716,,,,,,,,,,,0,0,0,0,164.08897,1053.7277,0,0,0,557.3559,263.15143,0,380.125,0,814.0717,592.5005,1037.0447,609.59735,594.25024,959.5037,518.46173,486.53085,1106.6095,733.5388,
2806,427.1812388026561,5.7268624,,,,,,,,,,,0,0,0,0,0,0,0,0,0,668.50134,0,0,587.49097,1123.8345,704.9756,776.7841,310.28494,483.7669,264.69553,417.8107,404.3857,636.4468,593.90796,603.6229,
2807,427.2332236805835,12.12114,,,,,,,,,,,420.0194,0,0,164.2672,285.97952,0,0,217.71913,232.9112,374.24393,0,508.26804,0,0,240.41399,329.37427,282.33228,0,0,0,135.9897,0,365.6703,0,
2808,428.8734314136771,17.284138,,,,,,,,,,,910.93335,706.4678,735.9819,589.1161,176.67953,629.94934,308.8597,423.42773,260.15533,535.03,264.09338,474.98975,0,143.41148,82.607666,0,302.77313,246.66261,193.29865,346.7893,179.49963,246.58556,357.07184,310.3279,
2809,429.19169317909495,14.672359,,,,,,,,,,,695.3599,480.2879,449.15762,383.3275,280.04755,668.69305,290.9296,429.86896,417.5121,571.47235,220.20221,417.78555,215.13277,494.51437,314.42538,448.97058,612.2735,224.2503,314.8106,465.6804,216.42294,223.75688,413.55563,375.9716,
2810,429.1917305714676,13.634254,,,,,,,,,,,1034.958,672.245,667.6281,616.1975,455.78775,1007.81213,441.17807,688.2019,447.8282,648.94977,346.23715,664.31287,298.6283,766.5958,529.7936,551.28253,820.3328,358.23776,356.47095,722.8192,417.5715,343.70346,818.9195,555.91675,
2811,429.19177854569347,14.155105,,,,,,,,,,,294.57297,225.63336,254.93729,0,0,259.84885,0,0,145.95944,309.78024,0,202.11226,0,231.7126,0,0,308.08496,0,90.16475,0,0,0,119.34558,0,
2812,429.1920530477105,14.418699,,,,,,,,,,,201.69164,211.52711,292.01917,149.8684,218.821,208.77779,0,187.4328,206.21356,290.43784,0,206.03223,0,244.64395,174.31396,0,280.2861,0,106.92961,191.96814,141.03456,93.28601,208.28824,147.98268,
2813,429.21213891150956,9.504975,,,,,,,,,,,0,0,0,0,0,1462.2771,463.42566,0,0,2800.393,596.8605,0,0,0,0,0,0,0,0,0,0,0,0,0,
2814,429.25954464621174,9.618064,,,,,,,,,,,150.63324,0,0,220.69598,0,0,0,0,0,0,0,494.1451,0,0,0,0,0,0,151.47617,274.08524,215.30101,0,0,0,
2815,429.3325991019962,14.6095,,,,,,,,,,,206.03455,197.92175,185.11305,159.3998,141.79697,390.58752,238.97694,248.68297,0,343.72812,203.17609,295.65082,0,0,143.31116,355.44678,187.33305,164.72096,136.66548,255.33748,180.5948,383.85733,221.92163,199.57292,
2816,430.8706840136505,17.283361,,,,,,,,,,,755.6291,596.1276,586.9336,448.8157,144.99405,476.54126,0,324.0533,218.34277,415.0619,0,326.63046,0,122.093315,0,0,204.08188,197.14612,0,264.10544,149.6417,0,305.68756,284.4786,
2817,431.17419608983386,8.543027,,,,,,,,,,,0,0,0,0,200.88829,704.7239,543.05273,1292.4186,0,318.63,0,458.77823,0,0,0,0,0,0,0,0,0,0,0,0,
2818,431.2200978851062,13.95663,,,,,,,,,,,0,141.49692,132.04004,154.28572,0,0,0,0,0,0,0,0,0,0,157.6165,0,242.4445,0,0,0,0,0,0,0,
2819,431.22641255401504,10.848337,,,,,,,,,,,0,0,0,0,0,0,0,121.68638,0,0,0,0,0,134.07396,0,0,0,0,0,0,139.92883,0,121.32703,0,
2820,431.22800634304605,10.624845,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.2582,0,0,0,0,203.1969,0,173.15565,0,
2821,432.03610633612334,4.547633,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.12501,213.64447,129.321,0,0,151.24794,0,141.73935,
2822,432.1684060530989,8.544933,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2288.3723,0,0,220.56396,
2823,432.29504616640446,9.072764,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,76.95407,97.96469,139.87389,252.7255,0,0,434.38574,0,108.63944,459.2446,0,
2824,433.0684268119045,2.8603668,,,,,,,,,,,0,0,0,0,0,0,845.45276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.87347,0,
2825,433.1341253814587,5.0469136,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,114.59895,0,0,0,165.72963,147.17946,182.57831,0,0,0,269.30402,151.08202,
2826,433.3191043213864,17.659784,,,,,,,,,,,0,110.411026,121.55812,0,0,0,0,0,84.77023,0,0,0,119.33373,0,0,0,0,0,89.98734,0,0,0,0,99.4406,
2827,435.0436218861011,1.2218925,,,,,,,,,,,0,0,0,0,961.37384,1485.6525,1670.7665,1623.0627,439.12164,2394.881,3288.2883,1729.5707,2373.062,3350.9993,1599.5416,2911.9932,1808.7008,1049.9946,3377.9473,3392.4087,2021.3435,3490.5996,2800.188,2762.9456,
2828,435.205228424211,18.978735,,,,,,,,,,,31718.404,3934.998,7455.406,6686.0186,0,0,4883.685,7310.3784,5171.187,0,0,0,1960.2828,22699.004,0,13856.436,0,0,2917.8044,22268.965,0,2469.2812,6799.724,0,
2829,435.20542090409845,18.14073,,,,,,,,,,,0,35998.758,53814.633,46325.246,20194.975,0,27964.654,39573.812,29050.312,0,18046.422,0,21540.5,0,26731.355,0,0,19532.727,24332.316,0,11165.187,23644.887,42698.098,31645.643,
2830,435.2049837756833,18.768902,,,,,,,,,,,0,0,0,0,0,0,0,0,0,28236.77,0,0,0,0,0,0,31247.396,0,0,0,0,0,0,0,
2831,435.2053330972758,15.996071,,,,,,,,,,,16433.924,10960.282,16670.756,14637.239,6452.976,21305.668,9163.953,11994.962,9019.779,17799.38,5904.2437,18263.867,6962.3735,13263.837,8866.761,12341.332,16580.434,6391.844,7533.1973,14725.597,4566.88,7482.451,13109.548,10090.69,
2832,435.20510497853047,17.973074,,,,,,,,,,,54393.91,0,0,0,0,0,0,0,0,54995.37,0,0,0,42589.31,0,38924.203,0,0,0,43165.08,0,0,0,0,
2833,435.2053175053277,16.949045,,,,,,,,,,,0,22707.992,34130.117,31109.656,12681.26,0,18845.69,24853.385,18164.904,0,12596.882,0,14219.812,27307.926,22180.227,25718.545,0,12787.673,15040.819,0,9469.927,15114.924,27297.184,24518.463,
2834,435.20537952787544,16.79326,,,,,,,,,,,35269.91,0,0,0,0,43320.297,0,0,0,43836.355,0,37078.043,0,0,0,0,34030.914,0,0,30038.553,0,0,0,0,
2835,435.2055780127801,17.818422,,,,,,,,,,,0,0,0,0,0,64603.09,0,0,0,0,0,56626.043,0,0,0,0,52255.477,0,0,0,0,0,0,0,
2836,435.2057560950343,18.629726,,,,,,,,,,,0,0,0,0,0,36001.938,0,0,0,0,0,31884.889,0,0,0,0,0,0,0,0,0,0,0,0,
