formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C13H18N4O4S	[M - H]-	C13H17N4O4S-	Carbohydrates	0,342	Nucleosides	0,272	Purine nucleosides	0,138	Organoheterocyclic compounds	0,999	Diazines	0,460	Pyrimidines and pyrimidine derivatives	0,575			Pyrimidines and pyrimidine derivatives	0,575	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Pyrimidines and pyrimidine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Thioethers; Carbonyl compounds; Sulfenyl compounds; Dialkylthioethers; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	325,096	474	7,906	694882182129779971	694877413214047209	2069	
1	C10H14O4	[M - H]-	C10H13O4-	Fatty acids	0,629	Fatty Acids and Conjugates	0,573	Dicarboxylic acids	0,490	Lipids and lipid-like molecules	0,468	Fatty Acyls	0,378	Fatty acids and conjugates	0,368	Branched fatty acids	0,715	Methyl-branched fatty acids	0,612	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Branched fatty acids; Dicarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Methyl-branched fatty acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	197,082	475	7,910	694882184050771478	694877366527242551	709	
1	C9H14O2	[M - H]-	C9H13O2-	Fatty acids	0,367	Monoterpenoids	0,187	Menthane monoterpenoids	0,164	Benzenoids	0,508							Benzenoids	0,508	Organic compounds; Alcohols and polyols; Organooxygen compounds; Benzenoids; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	153,092	475	7,912	694882183555843533	694877351750707464	290	
2	C14H26O8	[M - H]-	C14H25O8-	Terpenoids	0,776	Monoterpenoids	0,350	Menthane monoterpenoids	0,071	Organic oxygen compounds	1,000	Organooxygen compounds	1,000	Carbohydrates and carbohydrate conjugates	0,953	Monosaccharides	0,953	Hexoses	0,724	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Polyols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	321,155	475	7,921	694882189348178338	694877411901229852	2028	
1	C25H34O12	[M - H]-	C25H33O12-	Terpenoids	0,993	Diterpenoids	0,806	Gibberellins	0,503	Lipids and lipid-like molecules	0,924	Prenol lipids	0,792	Terpene glycosides	0,866	Diterpene glycosides	0,618	Diterpene glycosides	0,618	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Dicarboxylic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Hexoses; Monosaccharides; Diterpenoids; Acetals; Secondary alcohols; Diterpene glycosides; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Terpene glycosides; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty acyl glycosides of mono- and disaccharides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	525,196	475	7,924	694882185082570485	694877458181185979	3177	
2	C13H20N4O	[M - H]-	C13H19N4O-	Alkaloids	0,993	Tryptophan alkaloids	0,156	Simple indole alkaloids	0,096	Organic nitrogen compounds	1,000	Organonitrogen compounds	1,000	Amines	0,975	Aralkylamines	0,733	Aralkylamines	0,733	Organic compounds; Organoheterocyclic compounds; Pyrroles; Organonitrogen compounds; Organooxygen compounds; Monoalkylamines; Trialkylamines; Benzenoids; Amines; Primary amines; Tertiary amines; Aralkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	247,154	475	7,925	694882186282141608	694877384160099258	1245	
1	C6H10N2O5S	[M - H]-	C6H9N2O5S-	Amino acids and Peptides	0,923	Small peptides	0,662	Aminoacids	0,541	Organic acids and derivatives	0,954	Carboxylic acids and derivatives	0,867	Monocarboxylic acids and derivatives	0,683			Monocarboxylic acids and derivatives	0,683	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	221,025	476	7,931	694882184575059598	694877374546753059	961	
1	C21H34N4O8	[M - H]-	C21H33N4O8-	Amino acids and Peptides	0,562	Aminosugars and aminoglycosides	0,199	Aminoglycosides	0,138	Organic oxygen compounds	1,000	Organooxygen compounds	1,000	Carbohydrates and carbohydrate conjugates	0,961	Glycosyl compounds	0,800	O-glycosyl compounds	0,670	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	469,226	477	7,946	694882196159729225	694877451461910021	2987	
1	C20H36O12	[M - H]-	C20H35O12-	Terpenoids	0,967	Monoterpenoids	0,794	Iridoids monoterpenoids	0,786	Lipids and lipid-like molecules	0,728	Prenol lipids	0,561	Terpene glycosides	0,612			Terpene glycosides	0,612	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Oxanes; Terpene glycosides; Glycosyl compounds; O-glycosyl compounds; Polyols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	467,212	477	7,947	694882192816868232	694877451357052406	2984	
1	C9H18O3	[M - H]-	C9H17O3-	Fatty acids	0,973	Fatty Acids and Conjugates	0,845	Hydroxy fatty acids	0,539	Organic oxygen compounds	1,000	Organooxygen compounds	1,000	Alcohols and polyols	0,914	Secondary alcohols	0,565	Cyclohexanols	0,733	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Cyclohexanols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	173,118	477	7,948	694882184281458262	694877358151216258	468	
2	C20H26N8O2	[M - H]-	C20H25N8O2-	Alkaloids	0,978	Pseudoalkaloids (transamidation)	0,275	Purine alkaloids	0,480	Organic nitrogen compounds	1,000	Organonitrogen compounds	1,000	Amines	0,837	Tertiary amines	0,650	Dialkylarylamines	0,611	Organic compounds; Organoheterocyclic compounds; Lactams; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carbonyl compounds; Amines; Tertiary amines; Tertiary alkylarylamines; Dialkylarylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	409,207	477	7,954	694882191684405981	694877439231318299	2740	
2	C13H18O3	[M - H]-	C13H17O3-	Polyketides	0,641	Aromatic polyketides	0,280	Simple aromatic polyketides	0,425	Benzenoids	0,987	Phenol ethers	0,841	Anisoles	0,738			Anisoles	0,738	Organic compounds; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Ethers; Organooxygen compounds; Secondary alcohols; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	221,118	478	7,961	694882188266047790	694877374869714522	972	
1	C22H40O14	[M - H]-	C22H39O14-	Fatty acids	0,537	Fatty acyl glycosides	0,572	Fatty acyl glycosides of mono- and disaccharides	0,500	Lipids and lipid-like molecules	0,941	Fatty Acyls	0,922	Fatty acyl glycosides	0,557	Fatty acyl glycosides of mono- and disaccharides	0,522	Fatty acyl glycosides of mono- and disaccharides	0,522	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Disaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	527,233	478	7,965	694882191122369163	694877458403484121	3183	
1	C8H16N3O3	[M - H]-	C8H15N3O3-	Amino acids and Peptides	0,661	Small peptides	0,953	Aminoacids	0,896	Organic acids and derivatives	0,952	Organic carbonic acids and derivatives	0,899	Ureas	0,826	Nitrosoureas	0,772	Nitrosoureas	0,772	Organic compounds; Hydrazines and derivatives; Semicarbazides; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic carbonic acids and derivatives; Ureas; Monocarboxylic acids and derivatives; Nitrosoureas; Carbonyl compounds; Organic oxides; Nitrosamides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Organic nitroso compounds; Organic N-nitroso compounds; Chemical entities	201,112	478	7,968	694882162068420482	694877368607617635	769	
8	C22H29ClN8O4	[M - H]-	C22H28ClN8O4-	Alkaloids	0,693	Nicotinic acid alkaloids	0,058	Pyridine alkaloids	0,058	Organic acids and derivatives	0,997	Carboxylic acids and derivatives	0,912	Amino acids, peptides, and analogues	0,672	Amino acids and derivatives	0,668	Amino acids and derivatives	0,668	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Imidazoles; Pyridines and derivatives; Alcohols and polyols; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Amino acids and derivatives; Organic carbonic acids and derivatives; Azoles; Carboxylic acid amides; Ureas; Aryl chlorides; Carboxylic acid derivatives; Organochlorides; Carbonyl compounds; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Benzenoids; Amines; Tertiary amines; Tertiary alkylarylamines; Aryl halides; Dialkylarylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	503,188	478	7,968	694882187565598904	694877455748489349	3115	
1	C12H17NO2	[M - H]-	C12H16NO2-	Alkaloids	0,474	Phenylpropanoids (C6-C3)	0,204	Phenylalanine-derived alkaloids	0,073	Benzenoids	0,999	Benzene and substituted derivatives	0,976					Benzene and substituted derivatives	0,976	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	206,118	479	7,975	694882165839101274	694877370310505334	824	
1	C12H19NO3	[M - H]-	C12H18NO3-	Alkaloids	0,860	Tyrosine alkaloids	0,781	Phenylethylamines	0,777	Organic oxygen compounds	1,000	Organooxygen compounds	1,000	Carbonyl compounds	0,734	Ketones	0,667	Alkyl-phenylketones	0,657	Organic compounds; Ketones; Alkyl aryl ethers; Phenols; Ethers; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Phenylpropanes; Aryl alkyl ketones; Organic oxides; Hydrocarbon derivatives; Phenylketones; Alkyl-phenylketones; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	224,129	479	7,983	694882196835012287	694877375742129899	1001	
1	C12H15N3O3S	[M - H]-	C12H14N3O3S-	Alkaloids	0,519	Histidine alkaloids	0,034	Imidazole alkaloids	0,034	Organic nitrogen compounds	1,000	Organonitrogen compounds	1,000	N-arylamides	0,685			N-arylamides	0,685	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Pyrimidines and pyrimidine derivatives; Organic acids and derivatives; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Sulfonyls; Thioethers; Diazines; Secondary carboxylic acid amides; Carbonyl compounds; Hydropyrimidines; Sulfenyl compounds; N-arylamides; Alkylarylthioethers; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Aryl thioethers; Organic nitrogen compounds; Chemical entities	280,078	479	7,985	694882200303701857	694877393236574594	1541	
1	C5H10N2O6S2	[M - H]-	C5H9N2O6S2-	Amino acids and Peptides	0,998	Small peptides	0,999	Aminoacids	0,998	Organic acids and derivatives	1,000	Carboxylic acids and derivatives	0,988	Amino acids, peptides, and analogues	0,986	Amino acids and derivatives	0,986	Alpha amino acids	0,697	Organic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Sulfonyls; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Organic oxides; Hydrocarbon derivatives; Amino acids; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	256,992	480	7,995	694882222453827055	694877386160782601	1312	
1	C18H32O6	[M - H]-	C18H31O6-	Fatty acids	0,998	Octadecanoids	0,787	Thromboxanes	0,458	Lipids and lipid-like molecules	0,946	Fatty Acyls	0,947	Fatty acids and conjugates	0,921	Long-chain fatty acids	0,742	Long-chain fatty acids	0,742	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Heterocyclic fatty acids; Long-chain fatty acids; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	343,212	480	7,996	694882210877543063	694877421552324597	2274	
1	C9H12O3S	[M - H]-	C9H11O3S-	Terpenoids	0,752	Monoterpenoids	0,365	Menthane monoterpenoids	0,013	Benzenoids	1,000	Benzene and substituted derivatives	0,994	Benzenesulfonic acids and derivatives	0,980			Benzenesulfonic acids and derivatives	0,980	Organic compounds; Organosulfur compounds; Benzenesulfonic acids and derivatives; Organic acids and derivatives; Organosulfonic acids and derivatives; Cumenes; Sulfonyls; Organosulfonic acids; Arylsulfonic acids and derivatives; Benzene and substituted derivatives; Benzenoids; Phenylpropanes; Arylsufonic acids; 1-sulfo,2-unsubstituted aromatic compounds; Organic oxides; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organic oxygen compounds; Chemical entities	199,044	480	7,997	694882210957234884	694877367139611025	727	
1	C16H16N6O6	[M - H]-	C16H15N6O6-	Alkaloids	0,921	Histidine alkaloids	0,076	Purine nucleosides	0,328	Organoheterocyclic compounds	0,993	Imidazopyrimidines	0,734	Purines and purine derivatives	0,781			Purines and purine derivatives	0,781	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Hydrazines and derivatives; Alkyl aryl ethers; Anisoles; Purines and purine derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Monocarboxylic acids and derivatives; Carboxylic acids; Diazines; Imidazopyrimidines; Carbonyl compounds; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Phenol ethers; Benzenoids; Organic oxides; Methoxybenzenes; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	387,109	480	8,001	694882225809270869	694877434365924939	2596	
2	C7H12N3O3	[M - H]-	C7H11N3O3-	Amino acids and Peptides	0,872	Small peptides	0,961	Aminoacids	0,868	Organic 1,3-dipolar compounds	0,605	Allyl-type 1,3-dipolar organic compounds	0,546	Organic nitro compounds	0,554			Organic nitro compounds	0,554	Organic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic nitro compounds; Carbonyl compounds; Amines; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	185,081	480	8,008	694882220717384927	694877361846398582	568	
2	C18H30N4O5	[M - H]-	C18H29N4O5-	Alkaloids	0,803	Histidine alkaloids	0,111	Imidazole alkaloids	0,110	Organic acids and derivatives	0,996	Carboxylic acids and derivatives	0,970	Amino acids, peptides, and analogues	0,604	Amino acids and derivatives	0,598	Amino acids and derivatives	0,598	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Pyrrolines; Alcohols and polyols; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Diazinanes; Amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	381,212	481	8,017	694882219647836990	694877433535452632	2573	
2	C7H8N4O	[M - H]-	C7H7N4O-	Alkaloids	0,981	Anthranilic acid alkaloids	0,791	Quinazoline alkaloids	0,363	Benzenoids	0,841							Benzenoids	0,841	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Benzenoids; Amines; Primary amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	163,062	482	8,028	694882225121404949	694877354892241600	378	
2	C4H11N2O4PS	[M - H]-	C4H10N2O4PS-	Amino acids and Peptides	0,510	Small peptides	0,448	Aminoacids	0,306	Organic nitrogen compounds	1,000	Organonitrogen compounds	1,000	Amines	0,994	Primary amines	0,991	Monoalkylamines	0,988	Organic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organophosphorus compounds; Monoalkylamines; Amines; Primary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	213,012	482	8,030	694882225687636034	694877371837232255	877	
1	C10H16N3O3	[M - H]-	C10H15N3O3-	Amino acids and Peptides	0,750	Small peptides	0,789	Aminoacids	0,399	Organic acids and derivatives	0,969	Carboxylic acids and derivatives	0,915	Amino acids, peptides, and analogues	0,735	Amino acids and derivatives	0,732	Alpha amino acids and derivatives	0,800	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	225,113	482	8,031	694882221308781880	694877376195114816	1018	
2	C15H24N10O3	[M - H]-	C15H23N10O3-	Alkaloids	0,696	Nucleosides	0,389	Purine nucleosides	0,531	Organoheterocyclic compounds	1,000	Imidazopyrimidines	0,771	Purines and purine derivatives	0,806			Purines and purine derivatives	0,806	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Tetrazoles; Alcohols and polyols; Purines and purine derivatives; Ethers; Organonitrogen compounds; Organooxygen compounds; Azoles; Diazines; Imidazopyrimidines; Substituted imidazoles; N-substituted imidazoles; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	391,196	482	8,034	694882231509330410	694877434881824416	2613	
1	C12H20O5	[M - H]-	C12H19O5-	Fatty acids	0,978	Fatty Acids and Conjugates	0,595	Dicarboxylic acids	0,186	Organic acids and derivatives	0,992	Hydroxy acids and derivatives	0,655					Hydroxy acids and derivatives	0,655	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Cyclopentanols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	243,124	482	8,035	694882229319903638	694877383207992070	1209	
1	C18H35NO6	[M - H]-	C18H34NO6-	Polyketides	0,323	Macrolides	0,403	Erythromycins	0,693	Organic oxygen compounds	1,000	Organooxygen compounds	1,000	Alcohols and polyols	0,984	Tertiary alcohols	0,764	Tertiary alcohols	0,764	Organic compounds; Organoheterocyclic compounds; Ketones; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; 1,2-aminoalcohols; Polyols; Amines; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	360,238	482	8,041	694882233367407133	694877426983949007	2420	
1	C14H26N6O6	[M - H]-	C14H25N6O6-	Alkaloids	0,957	Guanidine alkaloids	0,954	Saxitoxins	0,262	Organic nitrogen compounds	1,000	Organonitrogen compounds	1,000	Guanidines	0,988			Guanidines	0,988	Organic compounds; Organoheterocyclic compounds; Imines; Ketones; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Guanidines; Secondary alcohols; Carbonyl compounds; Dialkylamines; Polyols; Amines; Secondary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	373,186	483	8,043	694882241370140482	694877431530575015	2512	
1	C21H30N4O8	[M - H]-	C21H29N4O8-	Alkaloids	0,797	Histidine alkaloids	0,111	Aminoglycosides	0,252	Organic acids and derivatives	0,966	Carboxylic acids and derivatives	0,903	Amino acids, peptides, and analogues	0,518	Amino acids and derivatives	0,519	Amino acids and derivatives	0,519	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Monosaccharides; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Oxanes; Dialkylamines; Polyols; Amines; Secondary amines; Cyclitols and derivatives; Carboximidamides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	465,197	483	8,043	694882243098193956	694877450950204863	2973	
1	C11H18N6O5	[M - H]-	C11H17N6O5-	Carbohydrates	0,998	Nucleosides	0,995	Purine nucleosides	0,905	Nucleosides, nucleotides, and analogues	0,558	Purine nucleosides	0,587					Purine nucleosides	0,587	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Guanidines; Azoles; Monoalkylamines; Purine nucleosides; Aminopyrimidines and derivatives; Diazines; Secondary alcohols; Imidazopyrimidines; Polyols; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; 6-aminopurines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	313,129	484	8,064	694882239918911052	694877406515742950	1917	
1	C9H17NO3	[M - H]-	C9H16NO3-	Amino acids and Peptides	0,894	Small peptides	0,908	Aminoacids	0,922	Organic acids and derivatives	0,991	Carboxylic acids and derivatives	0,992	Amino acids, peptides, and analogues	0,981	Amino acids and derivatives	0,981	Alpha amino acids	0,782	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Amino fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	186,113	484	8,075	694882240703246059	694877363020803882	604	
